Date,Close
6/18/2024 16:00:00,62.63
6/20/2024 16:00:00,62.18
6/21/2024 16:00:00,62.77
6/24/2024 16:00:00,63.97
6/25/2024 16:00:00,63.84
6/26/2024 16:00:00,64.05
6/27/2024 16:00:00,63.91
6/28/2024 16:00:00,63.65
7/1/2024 16:00:00,63.28
7/2/2024 16:00:00,63.15
7/3/2024 13:00:00,63.33
7/5/2024 16:00:00,63.76
7/8/2024 16:00:00,62.96
7/9/2024 16:00:00,62.69
7/10/2024 16:00:00,62.83
7/11/2024 16:00:00,63.1
7/12/2024 16:00:00,63.7
7/15/2024 16:00:00,63.41
7/16/2024 16:00:00,64.27
7/17/2024 16:00:00,65.21
7/18/2024 16:00:00,65.19
7/19/2024 16:00:00,65.29
7/22/2024 16:00:00,64.77
7/23/2024 16:00:00,64.96
7/24/2024 16:00:00,65.81
7/25/2024 16:00:00,66.07
7/26/2024 16:00:00,67.05
7/29/2024 16:00:00,66.83
7/30/2024 16:00:00,67.68
7/31/2024 16:00:00,66.74
8/1/2024 16:00:00,67.96
8/2/2024 16:00:00,69.33
8/5/2024 16:00:00,68.1
8/6/2024 16:00:00,68.05
8/7/2024 16:00:00,68.46
8/8/2024 16:00:00,68.73
8/9/2024 16:00:00,68.68
8/12/2024 16:00:00,68.17
8/13/2024 16:00:00,68.46
8/14/2024 16:00:00,68.58
8/15/2024 16:00:00,68.65
8/16/2024 16:00:00,69.18
8/19/2024 16:00:00,68.98
8/20/2024 16:00:00,69.38
8/21/2024 16:00:00,69.57
8/22/2024 16:00:00,69.33
8/23/2024 16:00:00,69.79
8/26/2024 16:00:00,70.84
8/27/2024 16:00:00,71.5
8/28/2024 16:00:00,71.75
8/29/2024 16:00:00,72.05
8/30/2024 16:00:00,72.47
9/3/2024 16:00:00,73.01
9/4/2024 16:00:00,72.56
9/5/2024 16:00:00,71.17
9/6/2024 16:00:00,71.14
9/9/2024 16:00:00,71.85
9/10/2024 16:00:00,71.55
9/11/2024 16:00:00,71.08
9/12/2024 16:00:00,71.23
9/13/2024 16:00:00,71.41
9/16/2024 16:00:00,72.1
9/17/2024 16:00:00,71.8
9/18/2024 16:00:00,71.75
9/19/2024 16:00:00,70.62
9/20/2024 16:00:00,71.64
9/23/2024 16:00:00,71.73
9/24/2024 16:00:00,71.33
9/25/2024 16:00:00,71.45
9/26/2024 16:00:00,71.4
9/27/2024 16:00:00,71.79
9/30/2024 16:00:00,71.86
10/1/2024 16:00:00,71.71
10/2/2024 16:00:00,71.01
10/3/2024 16:00:00,70.52
10/4/2024 16:00:00,70.17
10/7/2024 16:00:00,69.01
10/8/2024 16:00:00,69.18
10/9/2024 16:00:00,69.57
10/10/2024 16:00:00,69.25
10/11/2024 16:00:00,69.57
10/14/2024 16:00:00,70.34
10/15/2024 16:00:00,70.34
10/16/2024 16:00:00,70.57
10/17/2024 16:00:00,69.9
10/18/2024 16:00:00,70.44
10/21/2024 16:00:00,69.45
10/22/2024 16:00:00,69.45
10/23/2024 16:00:00,68.01
10/24/2024 16:00:00,67.3
10/25/2024 16:00:00,66.92
10/28/2024 16:00:00,66.67
10/29/2024 16:00:00,65.56
10/30/2024 16:00:00,65.92
10/31/2024 16:00:00,65.31
11/1/2024 16:00:00,65.01
11/4/2024 16:00:00,65.11
11/5/2024 16:00:00,65.37
11/6/2024 16:00:00,63.7
11/7/2024 16:00:00,63.66
11/8/2024 16:00:00,63.92
11/11/2024 16:00:00,63.36
11/12/2024 16:00:00,63.2
11/13/2024 16:00:00,63
11/14/2024 16:00:00,62.55
11/15/2024 16:00:00,61.74
11/18/2024 16:00:00,61.86
11/19/2024 16:00:00,62.59
11/20/2024 16:00:00,62.99
11/21/2024 16:00:00,63.76
11/22/2024 16:00:00,63.92
11/25/2024 16:00:00,64.38
11/26/2024 16:00:00,64.55
11/27/2024 16:00:00,64.43
11/29/2024 13:00:00,64.08
12/2/2024 16:00:00,63.65
12/3/2024 16:00:00,63.52
12/4/2024 16:00:00,62.21
12/5/2024 16:00:00,62.92
12/6/2024 16:00:00,62.53
12/9/2024 16:00:00,62.6
12/10/2024 16:00:00,62.91
12/11/2024 16:00:00,62.64
12/12/2024 16:00:00,63.84
12/13/2024 16:00:00,63.12
12/16/2024 16:00:00,62.55
12/17/2024 16:00:00,63.4
12/18/2024 16:00:00,62.85
12/19/2024 16:00:00,62.45
12/20/2024 16:00:00,62.55
12/23/2024 16:00:00,62.38
12/24/2024 13:00:00,62.84
12/26/2024 16:00:00,62.57
12/27/2024 16:00:00,62.45
12/30/2024 16:00:00,62.03
12/31/2024 16:00:00,62.26
1/2/2025 16:00:00,61.84
1/3/2025 16:00:00,61.75
1/6/2025 16:00:00,60.81
1/7/2025 16:00:00,60.84
1/8/2025 16:00:00,61.71
1/10/2025 16:00:00,61.07
1/13/2025 16:00:00,61.65
1/14/2025 16:00:00,62.04
1/15/2025 16:00:00,61.77
1/16/2025 16:00:00,62.25
1/17/2025 16:00:00,62.71
1/21/2025 16:00:00,62.42
1/22/2025 16:00:00,61.78
1/23/2025 16:00:00,61.53
1/24/2025 16:00:00,61.92
1/27/2025 16:00:00,63.87
1/28/2025 16:00:00,62.36
1/29/2025 16:00:00,62.83
1/30/2025 16:00:00,64.05
1/31/2025 16:00:00,63.48
2/3/2025 16:00:00,63.35
2/4/2025 16:00:00,62.67
2/5/2025 16:00:00,63.12
2/6/2025 16:00:00,63.36
2/7/2025 16:00:00,63.84
2/10/2025 16:00:00,64.55
2/11/2025 16:00:00,67.6
2/12/2025 16:00:00,68.71
2/13/2025 16:00:00,69.5
2/14/2025 16:00:00,68.87
2/18/2025 16:00:00,69.05
2/19/2025 16:00:00,70.07
2/20/2025 16:00:00,70.04
2/21/2025 16:00:00,71.35
2/24/2025 16:00:00,70.59
2/25/2025 16:00:00,71.49
2/26/2025 16:00:00,70.8
2/27/2025 16:00:00,70.87
2/28/2025 16:00:00,71.21
3/3/2025 16:00:00,72.32
3/4/2025 16:00:00,70.19
3/5/2025 16:00:00,70.08
3/6/2025 16:00:00,70.46
3/7/2025 16:00:00,71.43
3/10/2025 16:00:00,71.45
3/11/2025 16:00:00,71.04
3/12/2025 16:00:00,69.94
3/13/2025 16:00:00,69.62
3/14/2025 16:00:00,69.16
3/17/2025 16:00:00,70.12
3/18/2025 16:00:00,69.38
3/19/2025 16:00:00,69.28
3/20/2025 16:00:00,69.71
3/21/2025 16:00:00,68.67
3/24/2025 16:00:00,68.95
3/25/2025 16:00:00,68.81
3/26/2025 16:00:00,70.02
3/27/2025 16:00:00,70.74
3/28/2025 16:00:00,70.37
3/31/2025 16:00:00,71.62
4/1/2025 16:00:00,71.87
4/2/2025 16:00:00,71.33
4/3/2025 16:00:00,73.18
4/4/2025 16:00:00,69.93
4/7/2025 16:00:00,68.37
4/8/2025 16:00:00,68.42
4/9/2025 16:00:00,69.95
4/10/2025 16:00:00,70.76
4/11/2025 16:00:00,71.43
4/14/2025 16:00:00,72.45
4/15/2025 16:00:00,71.86
4/16/2025 16:00:00,71.68
4/17/2025 16:00:00,73
4/21/2025 16:00:00,72.77
4/22/2025 16:00:00,73.9
4/23/2025 16:00:00,73.3
4/24/2025 16:00:00,72.52
4/25/2025 16:00:00,71.91
4/28/2025 16:00:00,71.79
4/29/2025 16:00:00,72.35
4/30/2025 16:00:00,72.55
5/1/2025 16:00:00,71.29
5/2/2025 16:00:00,71.65
5/5/2025 16:00:00,71.7
5/6/2025 16:00:00,71.72
5/7/2025 16:00:00,72.4
5/8/2025 16:00:00,71.17
5/9/2025 16:00:00,70.52
5/12/2025 16:00:00,69.53
5/13/2025 16:00:00,68.96
5/14/2025 16:00:00,69.16
5/15/2025 16:00:00,71.61
5/16/2025 16:00:00,72
5/19/2025 16:00:00,71.93
5/20/2025 16:00:00,71.69
5/21/2025 16:00:00,71.85
5/22/2025 16:00:00,71.85
5/23/2025 16:00:00,71.77
5/27/2025 16:00:00,71.78
5/28/2025 16:00:00,71.15
5/29/2025 16:00:00,71.49
5/30/2025 16:00:00,72.1
6/2/2025 16:00:00,72
6/3/2025 16:00:00,71.16
6/4/2025 16:00:00,71.37
6/5/2025 16:00:00,70.91
6/6/2025 16:00:00,71.35
6/9/2025 16:00:00,71.77
6/10/2025 16:00:00,72.35
6/11/2025 16:00:00,72.07
6/12/2025 16:00:00,72.24
6/13/2025 16:00:00,71.02
6/16/2025 16:00:00,70.52
6/17/2025 16:00:00,69.62
6/18/2025 16:00:00,69.21
6/20/2025 16:00:00,68.84
6/23/2025 16:00:00,69.74
6/24/2025 16:00:00,70.21
6/25/2025 16:00:00,69.63
6/26/2025 16:00:00,69.47
6/27/2025 16:00:00,70.33
6/30/2025 16:00:00,70.75
7/1/2025 16:00:00,71.67
7/2/2025 16:00:00,70.91
7/3/2025 13:00:00,71.35
7/7/2025 16:00:00,71.01
7/8/2025 16:00:00,70.24
7/9/2025 16:00:00,69.48
7/10/2025 16:00:00,69.77
7/11/2025 16:00:00,69.87
7/14/2025 16:00:00,69.47
7/15/2025 16:00:00,69.36
7/16/2025 16:00:00,69.27
7/17/2025 16:00:00,70.59
7/18/2025 16:00:00,69.85
7/21/2025 16:00:00,70.07
7/22/2025 16:00:00,69.66
7/23/2025 16:00:00,69.16
7/24/2025 16:00:00,69.1
7/25/2025 16:00:00,69.17
7/28/2025 16:00:00,68.09
7/29/2025 16:00:00,69.38
7/30/2025 16:00:00,68.75
7/31/2025 16:00:00,67.89
8/1/2025 16:00:00,68.86
8/4/2025 16:00:00,68.96
8/5/2025 16:00:00,69.05
8/6/2025 16:00:00,69.51
8/7/2025 16:00:00,70.43
8/8/2025 16:00:00,70.34
8/11/2025 16:00:00,70.75
8/12/2025 16:00:00,70.71
8/13/2025 16:00:00,70.46
8/14/2025 16:00:00,69.55
8/15/2025 16:00:00,69.92
8/18/2025 16:00:00,69.13
8/19/2025 16:00:00,70.13
8/20/2025 16:00:00,70.7
8/21/2025 16:00:00,70.66
8/22/2025 16:00:00,70.13
8/25/2025 16:00:00,68.93
8/26/2025 16:00:00,68.73
8/27/2025 16:00:00,68.83
8/28/2025 16:00:00,68.36
8/29/2025 16:00:00,68.99
9/2/2025 16:00:00,69.06
9/3/2025 16:00:00,68.99
9/4/2025 16:00:00,68.25
9/5/2025 16:00:00,67.96
9/8/2025 16:00:00,67.43
9/9/2025 16:00:00,67.86
9/10/2025 16:00:00,67.82
9/11/2025 16:00:00,67.62
9/12/2025 16:00:00,67.01
9/15/2025 16:00:00,66.21
9/16/2025 16:00:00,66.24
9/17/2025 16:00:00,67.04
9/18/2025 16:00:00,66.46
9/19/2025 16:00:00,66.43
9/22/2025 16:00:00,66.21
9/23/2025 16:00:00,66.71
9/24/2025 16:00:00,66.45
9/25/2025 16:00:00,65.98
9/26/2025 16:00:00,65.67
9/29/2025 16:00:00,66.04
9/30/2025 16:00:00,66.32
10/1/2025 16:00:00,66.78
10/2/2025 16:00:00,66.1
10/3/2025 16:00:00,66.65
10/6/2025 16:00:00,66.1
10/7/2025 16:00:00,66.79
10/8/2025 16:00:00,66.12
10/9/2025 16:00:00,66.37
10/10/2025 16:00:00,67.04
10/13/2025 16:00:00,66.8
10/14/2025 16:00:00,67.51
10/15/2025 16:00:00,67.08
10/16/2025 16:00:00,67.59
10/17/2025 16:00:00,68.44
10/20/2025 16:00:00,68.44
10/21/2025 16:00:00,71.22
10/22/2025 16:00:00,70.81
10/23/2025 16:00:00,69.94
10/24/2025 16:00:00,69.71
10/27/2025 16:00:00,70.06
10/28/2025 16:00:00,70.16
10/29/2025 16:00:00,68.35
10/30/2025 16:00:00,68.98
10/31/2025 16:00:00,68.9
11/3/2025 16:00:00,67.97
11/4/2025 16:00:00,68.66
11/5/2025 16:00:00,68.51
11/6/2025 16:00:00,69.06
11/7/2025 16:00:00,70.55
11/10/2025 16:00:00,70.52
11/11/2025 16:00:00,71.61
11/12/2025 16:00:00,71.51
11/13/2025 16:00:00,71.07
11/14/2025 16:00:00,71.16
11/17/2025 16:00:00,70.68
11/18/2025 16:00:00,71.22
11/19/2025 16:00:00,71.11
11/20/2025 16:00:00,71.21
11/21/2025 16:00:00,72.95
11/24/2025 16:00:00,72.59
11/25/2025 16:00:00,72.61
11/26/2025 16:00:00,72.88
11/28/2025 13:00:00,73.12
12/1/2025 16:00:00,71.95
12/2/2025 16:00:00,70.67
12/3/2025 16:00:00,70.81
12/4/2025 16:00:00,70.45
12/5/2025 16:00:00,70
12/8/2025 16:00:00,70.25
12/9/2025 16:00:00,70.09
12/10/2025 16:00:00,70.21
12/11/2025 16:00:00,69.11
12/12/2025 16:00:00,70.52
12/15/2025 16:00:00,70.97
12/16/2025 16:00:00,70.37
12/17/2025 16:00:00,70.67
12/18/2025 16:00:00,70.36
12/19/2025 16:00:00,70.06
12/22/2025 16:00:00,70.21
12/23/2025 16:00:00,69.87
12/24/2025 13:00:00,70.11
12/26/2025 16:00:00,69.87
12/29/2025 16:00:00,70.16
12/30/2025 16:00:00,70.07
12/31/2025 16:00:00,69.91
