Date,Close
4/4/2025 16:00:00,505.28
4/7/2025 16:00:00,504.38
4/8/2025 16:00:00,496.48
4/9/2025 16:00:00,548.62
4/10/2025 16:00:00,524.58
4/11/2025 16:00:00,533.94
4/14/2025 16:00:00,539.12
4/15/2025 16:00:00,537.61
4/16/2025 16:00:00,525.66
4/17/2025 16:00:00,526.41
4/21/2025 16:00:00,513.88
4/22/2025 16:00:00,527.25
4/23/2025 16:00:00,535.42
4/24/2025 16:00:00,546.69
4/25/2025 16:00:00,550.64
4/28/2025 16:00:00,550.85
4/29/2025 16:00:00,554.32
4/30/2025 16:00:00,554.54
5/1/2025 16:00:00,558.47
5/2/2025 16:00:00,566.76
5/5/2025 16:00:00,563.51
5/6/2025 16:00:00,558.8
5/7/2025 16:00:00,561.15
5/8/2025 16:00:00,565.06
5/9/2025 16:00:00,564.34
5/12/2025 16:00:00,582.99
5/13/2025 16:00:00,586.84
5/14/2025 16:00:00,587.59
5/15/2025 16:00:00,590.46
5/16/2025 16:00:00,594.2
5/19/2025 16:00:00,594.85
5/20/2025 16:00:00,592.85
5/21/2025 16:00:00,582.86
5/22/2025 16:00:00,582.86
5/23/2025 16:00:00,579.11
5/27/2025 16:00:00,591.15
5/28/2025 16:00:00,587.73
5/29/2025 16:00:00,590.05
5/30/2025 16:00:00,589.39
6/2/2025 16:00:00,592.71
6/3/2025 16:00:00,596.09
6/4/2025 16:00:00,595.93
6/5/2025 16:00:00,593.05
6/6/2025 16:00:00,599.14
6/9/2025 16:00:00,599.68
6/10/2025 16:00:00,603.08
6/11/2025 16:00:00,601.36
6/12/2025 16:00:00,603.75
6/13/2025 16:00:00,597
6/16/2025 16:00:00,602.68
6/17/2025 16:00:00,597.53
6/18/2025 16:00:00,597.44
6/20/2025 16:00:00,594.28
6/23/2025 16:00:00,600.15
6/24/2025 16:00:00,606.78
6/25/2025 16:00:00,607.12
6/26/2025 16:00:00,611.87
6/27/2025 16:00:00,614.91
6/30/2025 16:00:00,617.85
7/1/2025 16:00:00,617.65
7/2/2025 16:00:00,620.45
7/3/2025 13:15:00,625.34
7/7/2025 16:00:00,620.68
7/8/2025 16:00:00,620.34
7/9/2025 16:00:00,624.06
7/10/2025 16:00:00,625.82
7/11/2025 16:00:00,623.62
7/14/2025 16:00:00,624.81
7/15/2025 16:00:00,622.14
7/16/2025 16:00:00,624.22
7/17/2025 16:00:00,628.04
7/18/2025 16:00:00,627.58
7/21/2025 16:00:00,628.77
7/22/2025 16:00:00,628.86
7/23/2025 16:00:00,634.21
7/24/2025 16:00:00,634.42
7/25/2025 16:00:00,637.1
7/28/2025 16:00:00,636.94
7/29/2025 16:00:00,635.26
7/30/2025 16:00:00,634.46
7/31/2025 16:00:00,632.08
8/1/2025 16:00:00,621.72
8/4/2025 16:00:00,631.17
8/5/2025 16:00:00,627.97
8/6/2025 16:00:00,632.78
8/7/2025 16:00:00,632.25
8/8/2025 16:00:00,637.18
8/11/2025 16:00:00,635.92
8/12/2025 16:00:00,642.69
8/13/2025 16:00:00,644.89
8/14/2025 16:00:00,644.95
8/15/2025 16:00:00,643.44
8/18/2025 16:00:00,643.3
8/19/2025 16:00:00,639.81
8/20/2025 16:00:00,638.11
8/21/2025 16:00:00,635.55
8/22/2025 16:00:00,645.31
8/25/2025 16:00:00,642.47
8/26/2025 16:00:00,645.16
8/27/2025 16:00:00,646.63
8/28/2025 16:00:00,648.92
8/29/2025 16:00:00,645.05
9/2/2025 16:00:00,640.27
9/3/2025 16:00:00,643.74
9/4/2025 16:00:00,649.12
9/5/2025 16:00:00,647.24
9/8/2025 16:00:00,648.83
9/9/2025 16:00:00,650.33
9/10/2025 16:00:00,652.21
9/11/2025 16:00:00,657.63
9/12/2025 16:00:00,657.41
9/15/2025 16:00:00,660.91
9/16/2025 16:00:00,660
9/17/2025 16:00:00,659.18
9/18/2025 16:00:00,662.26
9/19/2025 16:00:00,663.7
9/22/2025 16:00:00,666.84
9/23/2025 16:00:00,663.21
9/24/2025 16:00:00,661.1
9/25/2025 16:00:00,658.05
9/26/2025 16:00:00,661.82
9/29/2025 16:00:00,663.68
9/30/2025 16:00:00,666.18
10/1/2025 16:00:00,668.45
10/2/2025 16:00:00,669.22
10/3/2025 16:00:00,669.21
10/6/2025 16:00:00,671.61
10/7/2025 16:00:00,669.12
10/8/2025 16:00:00,673.11
10/9/2025 16:00:00,671.16
10/10/2025 16:00:00,653.02
10/13/2025 16:00:00,663.04
10/14/2025 16:00:00,662.23
10/15/2025 16:00:00,665.17
10/16/2025 16:00:00,660.64
10/17/2025 16:00:00,664.39
10/20/2025 16:00:00,671.3
10/21/2025 16:00:00,671.29
10/22/2025 16:00:00,667.8
10/23/2025 16:00:00,671.76
10/24/2025 16:00:00,677.25
10/27/2025 16:00:00,685.24
10/28/2025 16:00:00,687.06
10/29/2025 16:00:00,687.39
10/30/2025 16:00:00,679.83
10/31/2025 16:00:00,682.06
11/3/2025 16:00:00,683.34
11/4/2025 16:00:00,675.24
11/5/2025 16:00:00,677.58
11/6/2025 16:00:00,670.31
11/7/2025 16:00:00,670.97
11/10/2025 16:00:00,681.44
11/11/2025 16:00:00,683
11/12/2025 16:00:00,683.38
11/13/2025 16:00:00,672.04
11/14/2025 16:00:00,671.93
11/17/2025 16:00:00,665.67
11/18/2025 16:00:00,660.08
11/19/2025 16:00:00,662.63
11/20/2025 16:00:00,652.53
11/21/2025 16:00:00,659.03
11/24/2025 16:00:00,668.73
11/25/2025 16:00:00,675.02
11/26/2025 16:00:00,679.68
11/28/2025 13:15:00,683.39
12/1/2025 16:00:00,680.27
12/2/2025 16:00:00,681.53
12/3/2025 16:00:00,683.89
12/4/2025 16:00:00,684.39
12/5/2025 16:00:00,685.69
12/8/2025 16:00:00,683.63
12/9/2025 16:00:00,683.04
12/10/2025 16:00:00,687.57
12/11/2025 16:00:00,689.17
12/12/2025 16:00:00,681.76
12/15/2025 16:00:00,680.73
12/16/2025 16:00:00,678.87
12/17/2025 16:00:00,671.4
12/18/2025 16:00:00,676.47
12/19/2025 16:00:00,680.59
12/22/2025 16:00:00,684.83
12/23/2025 16:00:00,687.96
12/24/2025 13:00:00,690.38
12/26/2025 16:00:00,690.31
12/29/2025 16:00:00,687.85
12/30/2025 16:00:00,687.01
12/31/2025 16:00:00,681.92
